Trials,CritCount,CuedSwitch,UnCuedSwitch,TPR,FPR,ans
150,80,84,13,91,15,0.2
150,84,79,1,91,15,0.2
150,78,84,0,91,15,0.2
150,74,80,0,91,15,0.2
150,70,75,0,91,15,0.2
150,60,68,0,91,15,0.2
150,85,84,0,91,15,0.2
150,75,79,0,91,15,0.2
150,79,83,6,91,15,0.2
150,78,86,0,91,15,0.2
150,60,67,2,91,15,0.2
150,80,82,2,91,15,0.2
150,85,88,0,91,15,0.2
150,77,73,0,91,15,0.2
150,72,70,1,91,15,0.2
150,82,82,6,91,15,0.2
150,72,66,0,91,15,0.2
150,82,81,2,91,15,0.2
150,76,72,1,91,15,0.2
150,83,84,2,91,15,0.2
150,79,82,0,91,15,0.2
150,80,90,0,91,15,0.2
150,81,83,3,91,15,0.2
150,77,85,0,91,15,0.2
150,88,84,2,91,15,0.2
150,74,75,0,91,15,0.2
150,80,83,0,91,15,0.2
150,73,80,14,91,15,0.2
150,69,75,1,91,15,0.2
150,81,80,0,91,15,0.2
150,87,87,10,91,15,0.2
150,76,85,2,91,15,0.2
150,82,81,0,91,15,0.2
150,68,78,0,91,15,0.2
150,76,79,0,91,15,0.2
150,70,73,1,91,15,0.2
150,73,74,7,91,15,0.2
150,68,74,16,91,15,0.2
150,56,64,0,91,15,0.2
150,77,79,0,91,15,0.2
150,77,78,3,91,15,0.2
150,73,74,0,91,15,0.2
150,66,73,0,91,15,0.2
150,77,81,0,91,15,0.2
150,77,83,0,91,15,0.2
150,78,82,0,91,15,0.2
150,68,83,0,91,15,0.2
150,77,76,12,91,15,0.2
150,71,78,0,91,15,0.2
150,68,79,3,91,15,0.2
150,83,88,0,91,15,0.2
150,70,80,4,91,15,0.2
150,77,82,0,91,15,0.2
150,75,72,0,91,15,0.2
150,77,84,0,91,15,0.2
150,85,91,3,91,15,0.2
150,72,75,0,91,15,0.2
150,72,77,5,91,15,0.2
150,73,70,1,91,15,0.2
150,83,78,2,91,15,0.2
150,72,78,26,91,15,0.2
150,77,79,3,91,15,0.2
150,79,87,2,91,15,0.2
150,82,90,0,91,15,0.2
150,69,77,3,91,15,0.2
150,75,80,3,91,15,0.2
150,86,88,1,91,15,0.2
150,80,90,0,91,15,0.2
150,83,94,7,91,15,0.2
150,76,82,3,91,15,0.2
150,71,76,4,91,15,0.2
150,72,67,0,91,15,0.2
150,89,90,5,91,15,0.2
150,64,67,0,91,15,0.2
150,85,82,5,91,15,0.2
150,87,90,1,91,15,0.2
150,81,78,0,91,15,0.2
150,75,81,7,91,15,0.2
150,64,64,0,91,15,0.2
150,71,72,3,91,15,0.2
150,66,75,1,91,15,0.2
150,73,77,5,91,15,0.2
150,78,91,0,91,15,0.2
150,75,74,0,91,15,0.2
150,84,92,3,91,15,0.2
150,81,74,2,91,15,0.2
150,74,77,1,91,15,0.2
150,76,75,2,91,15,0.2
150,79,77,2,91,15,0.2
150,76,87,38,91,15,0.2
150,73,77,1,91,15,0.2
150,76,77,5,91,15,0.2
150,75,77,3,91,15,0.2
150,73,83,1,91,15,0.2
150,79,78,2,91,15,0.2
150,76,79,0,91,15,0.2
150,75,71,0,91,15,0.2
150,69,71,1,91,15,0.2
150,70,75,0,91,15,0.2
150,80,84,8,91,15,0.2
150,77,79,1,91,15,0.2
150,77,79,0,91,15,0.2
150,80,85,0,91,15,0.2
150,65,75,10,91,15,0.2
150,77,76,18,91,15,0.2
150,77,76,0,91,15,0.2
150,82,90,0,91,15,0.2
150,85,86,1,91,15,0.2
150,76,80,46,91,15,0.2
150,77,74,0,91,15,0.2
150,85,88,62,91,15,0.2
150,65,73,1,91,15,0.2
150,83,89,0,91,15,0.2
150,76,72,27,91,15,0.2
150,82,84,1,91,15,0.2
150,76,84,1,91,15,0.2
150,81,89,0,91,15,0.2
150,69,67,0,91,15,0.2
150,70,78,9,91,15,0.2
150,84,85,2,91,15,0.2
150,84,80,2,91,15,0.2
150,85,82,24,91,15,0.2
150,77,78,0,91,15,0.2
150,75,75,2,91,15,0.2
150,76,75,3,91,15,0.2
150,87,81,2,91,15,0.2
150,83,88,0,91,15,0.2
150,80,83,2,91,15,0.2
150,75,83,3,91,15,0.2
150,74,77,0,91,15,0.2
150,75,86,1,91,15,0.2
150,80,87,0,91,15,0.2
150,78,77,2,91,15,0.2
150,71,76,1,91,15,0.2
150,75,81,1,91,15,0.2
150,70,76,0,91,15,0.2
150,75,78,2,91,15,0.2
150,72,77,0,91,15,0.2
150,71,71,0,91,15,0.2
150,79,85,0,91,15,0.2
150,71,77,1,91,15,0.2
150,74,81,0,91,15,0.2
150,83,90,5,91,15,0.2
150,77,80,6,91,15,0.2
150,81,81,0,91,15,0.2
150,77,88,0,91,15,0.2
150,85,89,0,91,15,0.2
150,75,76,0,91,15,0.2
150,75,77,0,91,15,0.2
150,66,76,0,91,15,0.2
150,85,84,0,91,15,0.3
150,87,88,0,91,15,0.3
150,69,74,0,91,15,0.3
150,82,82,4,91,15,0.3
150,80,84,2,91,15,0.3
150,84,89,2,91,15,0.3
150,71,81,8,91,15,0.3
150,67,75,23,91,15,0.3
150,78,81,1,91,15,0.3
150,71,79,1,91,15,0.3
150,84,90,0,91,15,0.3
150,73,79,0,91,15,0.3
150,73,81,9,91,15,0.3
150,69,74,0,91,15,0.3
150,80,78,35,91,15,0.3
150,76,75,1,91,15,0.3
150,76,76,0,91,15,0.3
150,83,85,0,91,15,0.3
150,75,76,0,91,15,0.3
150,77,79,0,91,15,0.3
150,81,83,0,91,15,0.3
150,72,71,13,91,15,0.3
150,69,74,0,91,15,0.3
150,63,72,0,91,15,0.3
150,74,80,0,91,15,0.3
150,77,83,1,91,15,0.3
150,77,87,2,91,15,0.3
150,84,81,1,91,15,0.3
150,71,70,37,91,15,0.3
150,84,84,0,91,15,0.3
150,79,83,0,91,15,0.3
150,73,78,0,91,15,0.3
150,77,84,3,91,15,0.3
150,80,91,1,91,15,0.3
150,80,87,7,91,15,0.3
150,71,78,4,91,15,0.3
150,82,82,0,91,15,0.3
150,66,77,0,91,15,0.3
150,72,75,1,91,15,0.3
150,87,84,1,91,15,0.3
150,80,79,7,91,15,0.3
150,84,83,2,91,15,0.3
150,77,79,0,91,15,0.3
150,82,96,0,91,15,0.3
150,82,85,32,91,15,0.3
150,80,89,0,91,15,0.3
150,76,73,5,91,15,0.3
150,73,80,0,91,15,0.3
150,87,89,0,91,15,0.3
150,71,75,3,91,15,0.3
150,73,74,0,91,15,0.3
150,79,83,0,91,15,0.3
150,82,82,2,91,15,0.3
150,77,80,3,91,15,0.3
150,80,83,0,91,15,0.3
150,70,77,0,91,15,0.3
150,70,69,2,91,15,0.3
150,67,65,0,91,15,0.3
150,82,86,0,91,15,0.3
150,76,75,1,91,15,0.3
150,79,87,0,91,15,0.3
150,81,85,4,91,15,0.3
150,69,72,0,91,15,0.3
150,79,76,1,91,15,0.3
150,70,79,1,91,15,0.3
150,83,87,0,91,15,0.3
150,78,85,0,91,15,0.3
150,85,91,0,91,15,0.3
150,86,88,0,91,15,0.3
150,72,79,25,91,15,0.3
150,70,74,0,91,15,0.3
150,76,77,4,91,15,0.3
150,75,79,1,91,15,0.3
150,82,88,0,91,15,0.3
150,72,78,7,91,15,0.3
150,70,72,4,91,15,0.3
150,67,74,2,91,15,0.3
150,78,87,0,91,15,0.3
150,76,81,6,91,15,0.3
150,88,91,10,91,15,0.3
150,70,79,3,91,15,0.3
150,76,89,1,91,15,0.3
150,74,72,1,91,15,0.3
150,76,79,0,91,15,0.3
150,81,76,0,91,15,0.3
150,70,78,0,91,15,0.3
150,82,85,0,91,15,0.3
150,89,88,0,91,15,0.3
150,74,77,0,91,15,0.3
150,76,73,0,91,15,0.3
150,83,87,0,91,15,0.3
150,71,82,0,91,15,0.3
150,73,77,3,91,15,0.3
150,67,78,20,91,15,0.3
150,67,71,11,91,15,0.3
150,77,83,1,91,15,0.3
150,71,73,18,91,15,0.3
150,84,89,0,91,15,0.3
150,70,81,0,91,15,0.3
150,67,77,0,91,15,0.3
150,76,81,2,91,15,0.3
150,74,77,59,91,15,0.3
150,69,76,15,91,15,0.3
150,67,72,4,91,15,0.3
150,75,85,0,91,15,0.3
150,79,84,2,91,15,0.3
150,75,76,5,91,15,0.3
150,82,79,50,91,15,0.3
150,73,70,4,91,15,0.3
150,72,78,0,91,15,0.3
150,71,77,0,91,15,0.3
150,76,74,2,91,15,0.3
150,72,85,0,91,15,0.3
150,84,89,2,91,15,0.3
150,79,79,1,91,15,0.3
150,77,86,0,91,15,0.3
150,79,87,1,91,15,0.3
150,77,79,0,91,15,0.3
150,69,77,1,91,15,0.3
150,86,82,0,91,15,0.3
150,70,74,4,91,15,0.3
150,78,81,4,91,15,0.3
150,92,91,1,91,15,0.3
150,75,74,5,91,15,0.3
150,76,75,2,91,15,0.3
150,75,86,4,91,15,0.3
150,81,82,5,91,15,0.3
150,83,84,29,91,15,0.3
150,67,77,4,91,15,0.3
150,76,87,0,91,15,0.3
150,86,86,2,91,15,0.3
150,90,94,3,91,15,0.3
150,74,79,0,91,15,0.3
150,69,81,0,91,15,0.3
150,75,78,0,91,15,0.3
150,77,85,0,91,15,0.3
150,71,76,17,91,15,0.3
150,80,87,11,91,15,0.3
150,68,76,0,91,15,0.3
150,71,77,1,91,15,0.3
150,72,78,0,91,15,0.3
150,70,81,1,91,15,0.3
150,70,80,3,91,15,0.3
150,80,91,2,91,15,0.3
150,78,83,3,91,15,0.3
150,83,81,0,91,15,0.3
150,72,74,1,91,15,0.3
150,84,84,0,91,15,0.3
150,73,78,4,91,15,0.3
150,75,74,0,91,15,0.3
150,70,83,3,91,15,0.4
150,84,83,6,91,15,0.4
150,91,97,2,91,15,0.4
150,71,83,7,91,15,0.4
150,74,74,10,91,15,0.4
150,72,79,1,91,15,0.4
150,79,85,4,91,15,0.4
150,79,81,3,91,15,0.4
150,69,78,2,91,15,0.4
150,87,85,12,91,15,0.4
150,81,83,59,91,15,0.4
150,85,88,9,91,15,0.4
150,75,77,8,91,15,0.4
150,72,74,1,91,15,0.4
150,85,79,20,91,15,0.4
150,76,73,11,91,15,0.4
150,82,81,4,91,15,0.4
150,87,87,5,91,15,0.4
150,79,85,0,91,15,0.4
150,70,77,3,91,15,0.4
150,67,71,38,91,15,0.4
150,78,79,2,91,15,0.4
150,73,79,3,91,15,0.4
150,78,81,70,91,15,0.4
150,86,86,0,91,15,0.4
150,69,71,35,91,15,0.4
150,81,81,0,91,15,0.4
150,83,82,6,91,15,0.4
150,88,90,0,91,15,0.4
150,82,85,3,91,15,0.4
150,66,70,3,91,15,0.4
150,82,75,2,91,15,0.4
150,72,69,8,91,15,0.4
150,92,90,30,91,15,0.4
150,90,92,9,91,15,0.4
150,77,85,1,91,15,0.4
150,75,80,15,91,15,0.4
150,66,73,10,91,15,0.4
150,73,82,18,91,15,0.4
150,73,73,84,91,15,0.4
150,76,76,33,91,15,0.4
150,76,81,3,91,15,0.4
150,81,85,1,91,15,0.4
150,68,78,10,91,15,0.4
150,77,74,13,91,15,0.4
150,90,87,0,91,15,0.4
150,76,75,0,91,15,0.4
150,79,74,13,91,15,0.4
150,76,78,12,91,15,0.4
150,74,78,8,91,15,0.4
150,80,77,11,91,15,0.4
150,71,75,8,91,15,0.4
150,73,79,1,91,15,0.4
150,84,78,0,91,15,0.4
150,72,67,9,91,15,0.4
150,74,71,33,91,15,0.4
150,78,83,4,91,15,0.4
150,68,69,26,91,15,0.4
150,75,80,2,91,15,0.4
150,72,72,1,91,15,0.4
150,76,77,19,91,15,0.4
150,76,78,3,91,15,0.4
150,72,79,5,91,15,0.4
150,82,77,0,91,15,0.4
150,80,70,66,91,15,0.4
150,76,80,19,91,15,0.4
150,66,73,1,91,15,0.4
150,70,81,3,91,15,0.4
150,80,81,10,91,15,0.4
150,72,76,42,91,15,0.4
150,70,73,3,91,15,0.4
150,74,88,0,91,15,0.4
150,78,83,52,91,15,0.4
150,79,83,4,91,15,0.4
150,77,80,0,91,15,0.4
150,74,75,0,91,15,0.4
150,80,83,0,91,15,0.4
150,80,76,7,91,15,0.4
150,74,81,2,91,15,0.4
150,70,81,0,91,15,0.4
150,74,76,12,91,15,0.4
150,85,81,2,91,15,0.4
150,61,75,5,91,15,0.4
150,78,83,19,91,15,0.4
150,85,91,26,91,15,0.4
150,74,76,0,91,15,0.4
150,74,79,4,91,15,0.4
150,81,86,1,91,15,0.4
150,82,79,20,91,15,0.4
150,78,82,7,91,15,0.4
150,79,78,0,91,15,0.4
150,83,78,2,91,15,0.4
150,82,84,0,91,15,0.4
150,70,77,4,91,15,0.4
150,70,76,3,91,15,0.4
150,79,87,9,91,15,0.4
150,71,73,20,91,15,0.4
150,69,76,2,91,15,0.4
150,77,75,0,91,15,0.4
150,83,89,4,91,15,0.4
150,80,81,6,91,15,0.4
150,70,84,16,91,15,0.4
150,72,73,1,91,15,0.4
150,76,77,33,91,15,0.4
150,83,82,29,91,15,0.4
150,79,91,3,91,15,0.4
150,80,85,13,91,15,0.4
150,87,88,0,91,15,0.4
150,73,78,9,91,15,0.4
150,80,86,0,91,15,0.4
150,81,77,1,91,15,0.4
150,76,85,3,91,15,0.4
150,81,84,4,91,15,0.4
150,80,85,1,91,15,0.4
150,67,70,4,91,15,0.4
150,89,95,3,91,15,0.4
150,80,69,62,91,15,0.4
150,91,96,1,91,15,0.4
150,75,66,3,91,15,0.4
150,74,76,1,91,15,0.4
150,74,82,12,91,15,0.4
150,82,79,49,91,15,0.4
150,80,81,0,91,15,0.4
150,77,81,0,91,15,0.4
150,74,84,3,91,15,0.4
150,63,68,43,91,15,0.4
150,77,80,15,91,15,0.4
150,71,74,0,91,15,0.4
150,77,85,8,91,15,0.4
150,73,72,22,91,15,0.4
150,83,85,1,91,15,0.4
150,77,87,48,91,15,0.4
150,81,80,3,91,15,0.4
150,82,81,20,91,15,0.4
150,80,81,1,91,15,0.4
150,73,76,0,91,15,0.4
150,68,69,23,91,15,0.4
150,70,75,6,91,15,0.4
150,76,79,0,91,15,0.4
150,80,84,2,91,15,0.4
150,71,78,18,91,15,0.4
150,86,86,0,91,15,0.4
150,73,76,12,91,15,0.4
150,80,85,2,91,15,0.4
150,77,79,4,91,15,0.4
150,72,77,26,91,15,0.4
150,85,80,83,91,15,0.4
150,84,83,36,91,15,0.4
150,64,67,49,91,15,0.4
150,77,79,9,91,15,0.4
150,76,71,39,91,15,0.5
150,84,86,62,91,15,0.5
150,66,66,27,91,15,0.5
150,76,81,18,91,15,0.5
150,80,76,54,91,15,0.5
150,94,94,20,91,15,0.5
150,80,83,7,91,15,0.5
150,79,81,62,91,15,0.5
150,74,80,32,91,15,0.5
150,72,74,46,91,15,0.5
150,72,72,15,91,15,0.5
150,72,84,19,91,15,0.5
150,67,71,8,91,15,0.5
150,79,77,28,91,15,0.5
150,74,76,0,91,15,0.5
150,90,90,90,91,15,0.5
150,76,78,3,91,15,0.5
150,67,73,9,91,15,0.5
150,84,80,22,91,15,0.5
150,82,80,40,91,15,0.5
150,81,87,0,91,15,0.5
150,68,84,20,91,15,0.5
150,72,75,4,91,15,0.5
150,69,69,13,91,15,0.5
150,76,75,32,91,15,0.5
150,75,79,8,91,15,0.5
150,78,84,17,91,15,0.5
150,78,82,1,91,15,0.5
150,72,72,1,91,15,0.5
150,77,75,53,91,15,0.5
150,78,76,11,91,15,0.5
150,72,76,1,91,15,0.5
150,87,82,27,91,15,0.5
150,78,87,3,91,15,0.5
150,91,90,27,91,15,0.5
150,67,74,5,91,15,0.5
150,70,69,86,91,15,0.5
150,83,85,2,91,15,0.5
150,86,83,41,91,15,0.5
150,70,72,26,91,15,0.5
150,69,76,8,91,15,0.5
150,71,70,38,91,15,0.5
150,83,86,16,91,15,0.5
150,67,75,42,91,15,0.5
150,68,71,19,91,15,0.5
150,87,77,49,91,15,0.5
150,68,72,84,91,15,0.5
150,70,78,12,91,15,0.5
150,63,64,57,91,15,0.5
150,75,79,15,91,15,0.5
150,70,73,9,91,15,0.5
150,83,88,1,91,15,0.5
150,84,85,22,91,15,0.5
150,68,71,49,91,15,0.5
150,83,87,4,91,15,0.5
150,76,73,72,91,15,0.5
150,75,82,0,91,15,0.5
150,83,80,85,91,15,0.5
150,80,80,7,91,15,0.5
150,80,77,11,91,15,0.5
150,79,79,15,91,15,0.5
150,84,82,2,91,15,0.5
150,79,84,1,91,15,0.5
150,83,90,6,91,15,0.5
150,79,86,27,91,15,0.5
150,69,76,9,91,15,0.5
150,79,82,41,91,15,0.5
150,76,84,12,91,15,0.5
150,69,71,4,91,15,0.5
150,84,85,28,91,15,0.5
150,64,71,3,91,15,0.5
150,76,74,31,91,15,0.5
150,72,77,0,91,15,0.5
150,77,79,23,91,15,0.5
150,75,86,9,91,15,0.5
150,85,82,15,91,15,0.5
150,76,70,84,91,15,0.5
150,75,79,4,91,15,0.5
150,66,71,31,91,15,0.5
150,92,89,19,91,15,0.5
150,80,79,33,91,15,0.5
150,80,81,35,91,15,0.5
150,83,86,10,91,15,0.5
150,74,78,16,91,15,0.5
150,76,72,34,91,15,0.5
150,67,69,33,91,15,0.5
150,80,90,4,91,15,0.5
150,76,78,5,91,15,0.5
150,88,86,40,91,15,0.5
150,68,72,1,91,15,0.5
150,72,71,104,91,15,0.5
150,74,74,4,91,15,0.5
150,71,75,6,91,15,0.5
150,78,82,10,91,15,0.5
150,75,82,6,91,15,0.5
150,69,74,0,91,15,0.5
150,87,91,5,91,15,0.5
150,76,76,6,91,15,0.5
150,88,87,22,91,15,0.5
150,72,77,14,91,15,0.5
150,78,76,16,91,15,0.5
150,85,88,12,91,15,0.5
150,72,68,19,91,15,0.5
150,79,79,18,91,15,0.5
150,78,76,86,91,15,0.5
150,70,73,6,91,15,0.5
150,85,78,29,91,15,0.5
150,79,77,0,91,15,0.5
150,80,82,43,91,15,0.5
150,82,86,2,91,15,0.5
150,71,66,4,91,15,0.5
150,76,81,3,91,15,0.5
150,76,73,3,91,15,0.5
150,72,81,24,91,15,0.5
150,74,74,28,91,15,0.5
150,80,79,8,91,15,0.5
150,82,75,78,91,15,0.5
150,78,80,38,91,15,0.5
150,75,78,1,91,15,0.5
150,74,78,28,91,15,0.5
150,74,77,10,91,15,0.5
150,83,71,90,91,15,0.5
150,74,71,51,91,15,0.5
150,76,71,2,91,15,0.5
150,74,79,34,91,15,0.5
150,78,71,15,91,15,0.5
150,73,73,71,91,15,0.5
150,89,80,15,91,15,0.5
150,75,89,7,91,15,0.5
150,77,78,0,91,15,0.5
150,83,79,67,91,15,0.5
150,79,80,3,91,15,0.5
150,73,73,3,91,15,0.5
150,79,79,23,91,15,0.5
150,79,79,6,91,15,0.5
150,71,75,3,91,15,0.5
150,70,80,27,91,15,0.5
150,74,84,1,91,15,0.5
150,81,79,0,91,15,0.5
150,67,79,0,91,15,0.5
150,86,89,3,91,15,0.5
150,72,76,10,91,15,0.5
150,80,78,2,91,15,0.5
150,68,74,36,91,15,0.5
150,73,76,10,91,15,0.5
150,74,76,1,91,15,0.5
150,82,81,92,91,15,0.5
150,73,74,3,91,15,0.5
150,77,79,50,91,15,0.5
150,73,74,15,91,15,0.5
150,75,70,149,91,15,0.6
150,76,74,71,91,15,0.6
150,79,83,21,91,15,0.6
150,67,75,3,91,15,0.6
150,81,83,7,91,15,0.6
150,74,76,100,91,15,0.6
150,89,86,6,91,15,0.6
150,77,89,43,91,15,0.6
150,80,83,6,91,15,0.6
150,78,69,125,91,15,0.6
150,79,72,83,91,15,0.6
150,90,87,90,91,15,0.6
150,76,72,44,91,15,0.6
150,81,81,12,91,15,0.6
150,80,80,5,91,15,0.6
150,80,78,30,91,15,0.6
150,78,79,67,91,15,0.6
150,69,64,91,91,15,0.6
150,81,82,18,91,15,0.6
150,69,73,24,91,15,0.6
150,78,78,63,91,15,0.6
150,71,71,42,91,15,0.6
150,85,78,120,91,15,0.6
150,75,72,43,91,15,0.6
150,76,73,55,91,15,0.6
150,77,74,44,91,15,0.6
150,71,67,36,91,15,0.6
150,68,74,80,91,15,0.6
150,71,68,65,91,15,0.6
150,82,79,7,91,15,0.6
150,76,84,42,91,15,0.6
150,71,71,78,91,15,0.6
150,80,71,119,91,15,0.6
150,78,83,24,91,15,0.6
150,76,88,8,91,15,0.6
150,74,85,9,91,15,0.6
150,76,78,30,91,15,0.6
150,83,74,94,91,15,0.6
150,85,85,17,91,15,0.6
150,67,76,55,91,15,0.6
150,81,77,25,91,15,0.6
150,78,69,95,91,15,0.6
150,67,71,78,91,15,0.6
150,74,75,4,91,15,0.6
150,76,72,78,91,15,0.6
150,78,79,12,91,15,0.6
150,80,80,11,91,15,0.6
150,73,72,56,91,15,0.6
150,80,87,19,91,15,0.6
150,71,69,65,91,15,0.6
150,77,79,13,91,15,0.6
150,75,73,64,91,15,0.6
150,75,76,32,91,15,0.6
150,84,82,45,91,15,0.6
150,82,71,117,91,15,0.6
150,80,84,24,91,15,0.6
150,69,72,30,91,15,0.6
150,76,79,17,91,15,0.6
150,61,63,95,91,15,0.6
150,79,70,154,91,15,0.6
150,80,81,14,91,15,0.6
150,84,71,119,91,15,0.6
150,78,80,19,91,15,0.6
150,78,75,6,91,15,0.6
150,69,74,50,91,15,0.6
150,64,73,8,91,15,0.6
150,79,79,40,91,15,0.6
150,70,70,52,91,15,0.6
150,76,83,2,91,15,0.6
150,71,65,126,91,15,0.6
150,70,79,68,91,15,0.6
150,76,78,58,91,15,0.6
150,79,81,19,91,15,0.6
150,75,75,13,91,15,0.6
150,84,83,35,91,15,0.6
150,79,85,10,91,15,0.6
150,88,81,104,91,15,0.6
150,77,79,14,91,15,0.6
150,71,72,86,91,15,0.6
150,73,67,116,91,15,0.6
150,71,74,71,91,15,0.6
150,77,76,116,91,15,0.6
150,72,80,15,91,15,0.6
150,88,88,13,91,15,0.6
150,78,76,85,91,15,0.6
150,74,78,62,91,15,0.6
150,74,75,43,91,15,0.6
150,72,83,10,91,15,0.6
150,68,80,14,91,15,0.6
150,71,74,59,91,15,0.6
150,87,86,33,91,15,0.6
150,68,74,92,91,15,0.6
150,83,92,13,91,15,0.6
150,81,76,29,91,15,0.6
150,74,72,92,91,15,0.6
150,74,80,16,91,15,0.6
150,72,75,17,91,15,0.6
150,68,71,18,91,15,0.6
150,82,81,21,91,15,0.6
150,86,88,24,91,15,0.6
150,85,85,28,91,15,0.6
150,68,79,5,91,15,0.6
150,77,76,92,91,15,0.6
150,74,75,8,91,15,0.6
150,75,76,37,91,15,0.6
150,71,64,84,91,15,0.6
150,72,77,87,91,15,0.6
150,88,88,20,91,15,0.6
150,79,79,23,91,15,0.6
150,87,89,5,91,15,0.6
150,79,84,1,91,15,0.6
150,75,80,64,91,15,0.6
150,64,71,17,91,15,0.6
150,65,72,2,91,15,0.6
150,84,83,32,91,15,0.6
150,82,79,80,91,15,0.6
150,79,81,1,91,15,0.6
150,79,82,25,91,15,0.6
150,87,83,77,91,15,0.6
150,89,83,17,91,15,0.6
150,70,78,28,91,15,0.6
150,83,79,47,91,15,0.6
150,74,82,15,91,15,0.6
150,71,71,45,91,15,0.6
150,69,72,17,91,15,0.6
150,75,83,10,91,15,0.6
150,76,83,13,91,15,0.6
150,67,70,13,91,15,0.6
150,79,74,10,91,15,0.6
150,77,80,34,91,15,0.6
